year,month,state,district,fps_id,fps_name,total_etransaction,aadhaar_authenticated,other_mode_authenticated,non_authenticated,aadhaar_authenticated_pct,other_mode_authenticated_pct,non_authenticated_pct,is_zero_transaction,has_missing_tables,source_file,rc_priority_household(phh)_regular,rc_priority_household(phh)_intra_state,rc_priority_household(phh)_inter_state,rc_priority_household(phh)_total,rc_antyodaya_anna_yojana_(aay)_regular,rc_antyodaya_anna_yojana_(aay)_intra_state,rc_antyodaya_anna_yojana_(aay)_inter_state,rc_antyodaya_anna_yojana_(aay)_total,qty_priority_household_(phh)_regular,qty_priority_household_(phh)_intra_state,qty_priority_household_(phh)_inter_state,qty_priority_household_(phh)_total,qty_antyodaya_anna_yojana_(aay)_regular,qty_antyodaya_anna_yojana_(aay)_intra_state,qty_antyodaya_anna_yojana_(aay)_inter_state,qty_antyodaya_anna_yojana_(aay)_total
2026,Apr,GOA,north_goa,158500300149,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500300149_158500300149___radhika_r__kanolkar_46_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500300149,RADHIKA R. KANOLKAR-46 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500300149_radhika_r__kanolkar_46_fps.json,61.0,0.0,0.0,61.0,45.0,0.0,0.0,45.0,61.0,0.0,0.0,61.0,45.0,0.0,0.0,45.0
2026,Apr,GOA,north_goa,158500300150,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500300150_158500300150___pernem_taluka_farmer_co_op_sty_ltd_aroba_35_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500300150,PERNEM TALUKA FARMER CO.OP.STY.LTD AROBA-35 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500300150_pernem_taluka_farmer_co_op_sty_ltd_aroba_35_fps.json,64.0,3.0,0.0,67.0,95.0,2.0,0.0,97.0,64.0,3.0,0.0,67.0,95.0,2.0,0.0,97.0
2026,Apr,GOA,north_goa,158500300157,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500300157_158500300157___shruti_sadguru_thakur.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500300157,SHRUTI SADGURU THAKUR,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500300157_shruti_sadguru_thakur.json,170.0,8.0,1.0,179.0,87.0,2.0,0.0,89.0,170.0,8.0,1.0,179.0,87.0,2.0,0.0,89.0
2026,Apr,GOA,north_goa,158500500002,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500002_158500500002___malini_k_gawas_26_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500002,MALINI K GAWAS-26 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500002_malini_k_gawas_26_fps.json,101.0,0.0,0.0,101.0,37.0,0.0,0.0,37.0,101.0,0.0,0.0,101.0,37.0,0.0,0.0,37.0
2026,Apr,GOA,north_goa,158500500003,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500003_158500500003___deepa_d_kalangutkar_24_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500003,DEEPA D KALANGUTKAR-24 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500003_deepa_d_kalangutkar_24_fps.json,111.0,0.0,0.0,111.0,49.0,0.0,0.0,49.0,111.0,0.0,0.0,111.0,49.0,0.0,0.0,49.0
2026,Apr,GOA,north_goa,158500500004,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500004_158500500004___chandrakant_jaidev_pangam_20_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500004,CHANDRAKANT JAIDEV PANGAM-20 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500004_chandrakant_jaidev_pangam_20_fps.json,241.0,4.0,0.0,245.0,18.0,0.0,0.0,18.0,241.0,4.0,0.0,245.0,18.0,0.0,0.0,18.0
2026,Apr,GOA,north_goa,158500500005,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500005_158500500005___kashinath_sawant_19_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500005,KASHINATH SAWANT-19 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500005_kashinath_sawant_19_fps.json,74.0,0.0,0.0,74.0,43.0,0.0,0.0,43.0,74.0,0.0,0.0,74.0,43.0,0.0,0.0,43.0
2026,Apr,GOA,north_goa,158500500006,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500006_158500500006___babaji_damodar_majik_18_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500006,BABAJI DAMODAR MAJIK-18 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500006_babaji_damodar_majik_18_fps.json,92.0,0.0,0.0,92.0,31.0,0.0,0.0,31.0,92.0,0.0,0.0,92.0,31.0,0.0,0.0,31.0
2026,Apr,GOA,north_goa,158500500007,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500007_158500500007___kashinath_y_sawant_17_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500007,KASHINATH Y SAWANT-17 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500007_kashinath_y_sawant_17_fps.json,238.0,0.0,0.0,238.0,79.0,0.0,0.0,79.0,238.0,0.0,0.0,238.0,79.0,0.0,0.0,79.0
2026,Apr,GOA,north_goa,158500500008,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500008_158500500008___sarita_j_desai_16_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500008,SARITA J DESAI-16 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500008_sarita_j_desai_16_fps.json,354.0,0.0,0.0,354.0,71.0,0.0,0.0,71.0,354.0,0.0,0.0,354.0,71.0,0.0,0.0,71.0
2026,Apr,GOA,north_goa,158500500009,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500009_158500500009___smt__anita_anandrao_rane_25_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500009,SMT. ANITA ANANDRAO RANE-25 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500009_smt__anita_anandrao_rane_25_fps.json,127.0,0.0,0.0,127.0,1.0,0.0,0.0,1.0,127.0,0.0,0.0,127.0,1.0,0.0,0.0,1.0
2026,Apr,GOA,north_goa,158500500010,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500010_158500500010___gawane_g_v_k_s_sty_14_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500010,GAWANE G V K S STY-14 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500010_gawane_g_v_k_s_sty_14_fps.json,156.0,0.0,0.0,156.0,18.0,0.0,0.0,18.0,156.0,0.0,0.0,156.0,18.0,0.0,0.0,18.0
2026,Apr,GOA,north_goa,158500500011,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500011_158500500011___shamsunder_k_shirodkar_23_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500011,SHAMSUNDER K SHIRODKAR-23 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500011_shamsunder_k_shirodkar_23_fps.json,80.0,1.0,0.0,81.0,21.0,0.0,0.0,21.0,80.0,1.0,0.0,81.0,21.0,0.0,0.0,21.0
2026,Apr,GOA,north_goa,158500500012,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500012_158500500012___sagar_m_shirodkar_11_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500012,SAGAR M SHIRODKAR-11 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500012_sagar_m_shirodkar_11_fps.json,233.0,2.0,0.0,235.0,57.0,0.0,0.0,57.0,233.0,2.0,0.0,235.0,57.0,0.0,0.0,57.0
2026,Apr,GOA,north_goa,158500500013,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500013_158500500013___sattari_taluka_co_op_sty_10_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500013,SATTARI TALUKA CO-OP STY-10 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500013_sattari_taluka_co_op_sty_10_fps.json,511.0,0.0,0.0,511.0,140.0,0.0,0.0,140.0,511.0,0.0,0.0,511.0,140.0,0.0,0.0,140.0
2026,Apr,GOA,north_goa,158500500014,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500014_158500500014___devdatt_s_wadkar_9_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500014,DEVDATT S WADKAR-9 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500014_devdatt_s_wadkar_9_fps.json,781.0,10.0,33.0,824.0,9.0,0.0,2.0,11.0,781.0,10.0,33.0,824.0,9.0,0.0,2.0,11.0
2026,Apr,GOA,north_goa,158500500015,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500015_158500500015___sunita_suresh_naik_8_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500015,SUNITA SURESH NAIK-8 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500015_sunita_suresh_naik_8_fps.json,233.0,6.0,0.0,239.0,47.0,1.0,0.0,48.0,233.0,6.0,0.0,239.0,47.0,1.0,0.0,48.0
2026,Apr,GOA,north_goa,158500500016,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500016_158500500016___siddesh_m__sawaikar_7_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500016,SIDDESH M. SAWAIKAR-7 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500016_siddesh_m__sawaikar_7_fps.json,496.0,2.0,0.0,498.0,90.0,0.0,0.0,90.0,496.0,2.0,0.0,498.0,90.0,0.0,0.0,90.0
2026,Apr,GOA,north_goa,158500500017,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500017_158500500017___premnath_g_dalvi_5_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500017,PREMNATH G DALVI-5 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500017_premnath_g_dalvi_5_fps.json,437.0,2.0,0.0,439.0,98.0,0.0,0.0,98.0,437.0,2.0,0.0,439.0,98.0,0.0,0.0,98.0
2026,Apr,GOA,north_goa,158500500019,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500019_158500500019___laximan_vaman_dalvi___4_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500019,LAXIMAN VAMAN DALVI - 4 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500019_laximan_vaman_dalvi___4_fps.json,545.0,0.0,0.0,545.0,34.0,0.0,0.0,34.0,545.0,0.0,0.0,545.0,34.0,0.0,0.0,34.0
2026,Apr,GOA,north_goa,158500500020,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500020_158500500020___nagargao_group_vikas_credit_sty_3_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500020,NAGARGAO GROUP VIKAS CREDIT STY-3 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500020_nagargao_group_vikas_credit_sty_3_fps.json,339.0,1.0,4.0,344.0,51.0,0.0,1.0,52.0,339.0,1.0,4.0,344.0,51.0,0.0,1.0,52.0
2026,Apr,GOA,north_goa,158500500022,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500022_158500500022___m_s_sudesh_a_teli_1_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500022,M/S SUDESH A TELI-1 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500022_m_s_sudesh_a_teli_1_fps.json,245.0,2.0,41.0,288.0,41.0,1.0,6.0,48.0,245.0,2.0,41.0,288.0,41.0,1.0,6.0,48.0
2026,Apr,GOA,north_goa,158500500099,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500099_158500500099___sattari_taluka_farmers_co_op_sty__2_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500099,SATTARI TALUKA FARMERS CO OP STY -2 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500099_sattari_taluka_farmers_co_op_sty__2_fps.json,459.0,1.0,1.0,461.0,73.0,0.0,0.0,73.0,459.0,1.0,1.0,461.0,73.0,0.0,0.0,73.0
2026,Apr,GOA,north_goa,158500500100,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500100_158500500100___sattari_taluka_co_op_sty_15_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500100,SATTARI TALUKA CO-OP STY-15 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500100_sattari_taluka_co_op_sty_15_fps.json,212.0,6.0,0.0,218.0,42.0,0.0,0.0,42.0,212.0,6.0,0.0,218.0,42.0,0.0,0.0,42.0
2026,Apr,GOA,north_goa,158500500104,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500104_158500500104___shri__deepak_parmeshmar_rane_6_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500104,SHRI. DEEPAK PARMESHMAR RANE-6 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500104_shri__deepak_parmeshmar_rane_6_fps.json,61.0,1.0,0.0,62.0,9.0,0.0,0.0,9.0,61.0,1.0,0.0,62.0,9.0,0.0,0.0,9.0
2026,Apr,GOA,north_goa,158500500105,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500105_158500500105___smt__mansi_mahadev_gawas_13_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500105,SMT. MANSI MAHADEV GAWAS-13 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500105_smt__mansi_mahadev_gawas_13_fps.json,131.0,1.0,0.0,132.0,20.0,0.0,0.0,20.0,131.0,1.0,0.0,132.0,20.0,0.0,0.0,20.0
2026,Apr,GOA,north_goa,158500500107,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500107_158500500107___shri__sham_joto_pavane_21_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500500107,SHRI. SHAM JOTO PAVANE-21 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500500107_shri__sham_joto_pavane_21_fps.json,159.0,1.0,0.0,160.0,3.0,0.0,0.0,3.0,159.0,1.0,0.0,160.0,3.0,0.0,0.0,3.0
2026,Apr,GOA,north_goa,158500600002,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600002_158500600002___janata_consumer_co_op_sty_1_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500600002,JANATA CONSUMER CO OP STY-1 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600002_janata_consumer_co_op_sty_1_fps.json,41.0,9.0,6.0,56.0,8.0,0.0,0.0,8.0,41.0,9.0,6.0,56.0,8.0,0.0,0.0,8.0
2026,Apr,GOA,north_goa,158500600003,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600003_158500600003___gurudas_yashwant_shet_2_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500600003,GURUDAS YASHWANT SHET-2 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600003_gurudas_yashwant_shet_2_fps.json,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500600005,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600005_158500600005___smita_ankush_naik_5_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500600005,Smita Ankush Naik-5 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600005_smita_ankush_naik_5_fps.json,30.0,0.0,0.0,30.0,22.0,0.0,0.0,22.0,30.0,0.0,0.0,30.0,22.0,0.0,0.0,22.0
2026,Apr,GOA,north_goa,158500600006,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600006_158500600006___gurudas_yashwant_shet_6_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500600006,GURUDAS YASHWANT SHET-6 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600006_gurudas_yashwant_shet_6_fps.json,37.0,8.0,20.0,65.0,19.0,3.0,4.0,26.0,37.0,8.0,20.0,65.0,19.0,3.0,4.0,26.0
2026,Apr,GOA,north_goa,158500600024,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600024_158500600024___sidharth_k__shetvargaonkar_24_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500600024,SIDHARTH K. SHETVARGAONKAR-24 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600024_sidharth_k__shetvargaonkar_24_fps.json,142.0,1.0,0.0,143.0,2.0,0.0,0.0,2.0,142.0,1.0,0.0,143.0,2.0,0.0,0.0,2.0
2026,Apr,GOA,north_goa,158500600037,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600037_158500600037___rajesh_store_38_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500600037,RAJESH STORE-38 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600037_rajesh_store_38_fps.json,4.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500600046,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600046_158500600046___prakash_stores_54_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500600046,PRAKASH STORES-54 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600046_prakash_stores_54_fps.json,75.0,2.0,19.0,96.0,1.0,0.0,5.0,6.0,75.0,2.0,19.0,96.0,1.0,0.0,5.0,6.0
2026,Apr,GOA,north_goa,158500600047,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600047_158500600047___premakant_a_naik_57_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500600047,PREMAKANT A NAIK-57 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600047_premakant_a_naik_57_fps.json,20.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500600053,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600053_158500600053___mahesh_a_chodankar_69_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500600053,MAHESH A CHODANKAR-69 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600053_mahesh_a_chodankar_69_fps.json,9.0,0.0,0.0,9.0,2.0,0.0,0.0,2.0,9.0,0.0,0.0,9.0,2.0,0.0,0.0,2.0
2026,Apr,GOA,north_goa,158500600063,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600063_158500600063___sujay_vasant_naik_77_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500600063,SUJAY VASANT NAIK-77 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600063_sujay_vasant_naik_77_fps.json,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500600065,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600065_158500600065___shri_ganesh_66_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500600065,SHRI GANESH-66 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600065_shri_ganesh_66_fps.json,137.0,98.0,29.0,264.0,2.0,2.0,6.0,10.0,137.0,98.0,29.0,264.0,2.0,2.0,6.0,10.0
2026,Apr,GOA,north_goa,158500600066,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600066_158500600066___subij_dattaram_parulekar_14_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500600066,SUBIJ DATTARAM PARULEKAR-14 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600066_subij_dattaram_parulekar_14_fps.json,167.0,4.0,4.0,175.0,6.0,0.0,2.0,8.0,167.0,4.0,4.0,175.0,6.0,0.0,2.0,8.0
2026,Apr,GOA,north_goa,158500600067,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600067_158500600067___pushpa_r_naik_18_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500600067,PUSHPA R NAIK-18 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600067_pushpa_r_naik_18_fps.json,23.0,3.0,0.0,26.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,26.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500600068,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600068_158500600068___a_n_govenkar_21_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Apr,GOA,north_goa,158500600068,A N GOVENKAR-21 FPS,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600068_a_n_govenkar_21_fps.json,18.0,30.0,6.0,54.0,2.0,6.0,2.0,10.0,18.0,30.0,6.0,54.0,2.0,6.0,2.0,10.0
2026,Apr,GOA,north_goa,158500600069,,0,0,0,0,0.0,0.0,0.0,True,True,data/raw\2026-04\north_goa\158500600069_158500600069___suresh_v_borkar_26_fps.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
